SNo|Pullout Date|Pullout Count|Agreement No|Short Agreement No|GNSA Ref No|Reason|Error
32516|2023-07-14|1|LAP1CCH000069127|0069127|E23032400231|CHOLA REQUEST|Invalid Agreement
32517|2023-07-14|1|LAP1SVG000068972|0068972|E23032800040|CHOLA REQUEST|Invalid Agreement
32518|2023-07-14|1|HL25RAS000062094|0062094|E23041100183|CHOLA REQUEST|Invalid Agreement
32519|2023-07-14|1|HL31NUG000073294|0073294|E23042100028|CHOLA REQUEST|Invalid Agreement
32520|2023-07-14|1|HL05TMA000072344|0072344|E23042100031|CHOLA REQUEST|Invalid Agreement
32521|2023-07-14|1|LAP1SKG000071425|0071425|E23042100112|CHOLA REQUEST|Invalid Agreement
32522|2023-07-14|1|HL05BNG000071503|0071503|E23042500002|CHOLA REQUEST|Invalid Agreement
32523|2023-07-14|1|LAP1GAO000069910|0069910|E23050400087|CHOLA REQUEST|Invalid Agreement
32524|2023-07-14|1|HL31PDK000077242|0077242|E23051600077|CHOLA REQUEST|Invalid Agreement
32525|2023-07-14|1|HL31TNR000076371|0076371|E23051700045|CHOLA REQUEST|Invalid Agreement
32526|2023-07-14|1|HL25MAP000075455|0075455|E23051900004|CHOLA REQUEST|Invalid Agreement
32527|2023-07-14|1|LAP1UJJ000076111|0076111|E23051900083|CHOLA REQUEST|Invalid Agreement
32528|2023-07-14|1|LAP1SIV000077184|0077184|E23051900101|CHOLA REQUEST|Invalid Agreement
32529|2023-07-14|1|LAP3BRT000076693|0076693|E23052200076|CHOLA REQUEST|Invalid Agreement
32530|2023-07-14|1|LAP1KKL000076950|0076950|E23052200122|CHOLA REQUEST|Invalid Agreement
32531|2023-07-14|1|LAP1ULP000081570|0081570|E23061600031|CHOLA REQUEST|Invalid Agreement
32532|2023-07-14|1|LAP3GYA000078561|0078561|E23061600043|CHOLA REQUEST|Invalid Agreement
32533|2023-07-14|1|LAP3BUS000081648|0081648|E23061700002|CHOLA REQUEST|Invalid Agreement
32534|2023-07-14|1|LAP3SSR000081249|0081249|E23061700120|CHOLA REQUEST|Invalid Agreement
32535|2023-07-14|1|HL23STR000079406|0079406|E23061700184|CHOLA REQUEST|Invalid Agreement
32536|2023-07-14|1|LAP3MDH000078293|0078293|E23061900008|CHOLA REQUEST|Invalid Agreement
32537|2023-07-14|1|LAP1KUR000081430|0081430|E23070300136|CHOLA REQUEST|Invalid Agreement
32545|2023-08-29|1|XVFPMTE00005288738|5288738|23011402490|CHOLA REQUEST|Invalid Agreement
32676|2023-08-29|1|XVFPANG00005508913|5508913|23041102797|CHOLA REQUEST|Invalid Agreement
32679|2023-08-29|1|XTRATPI00005585676|5585676|23050603939|CHOLA REQUEST|Invalid spdc Entry
32683|2023-08-29|1|XVFPBPL00005657590|5657590|23053001387|CHOLA REQUEST|Invalid Agreement
32684|2023-08-29|1|XTRASDI00005629986|5629986|23053001788|CHOLA REQUEST|Invalid spdc Entry
32691|2023-08-29|1|XVFPKGE00005792760|5792760|23071902815|CHOLA REQUEST|Invalid GNSA Ref No
32692|2023-08-29|1|XVFPDAV00005801628|5801628|23071902826|CHOLA REQUEST|Invalid Agreement
32693|2023-08-29|1|XVFPJHR00005823159|5823159|23072401117|CHOLA REQUEST|Invalid spdc Entry
32695|2023-08-29|1|XSHUHOA00005841275|5841275|23072803177|CHOLA REQUEST|Invalid Agreement
32698|2023-08-29|1|XSHURUH00005847595|5847595|23080802809|CHOLA REQUEST|Invalid Agreement
32699|2023-08-29|1|XSHUPOU00005880761|5880761|23081101502|CHOLA REQUEST|Invalid Agreement
32700|2023-08-29|1|XVFPJSR00005874994|5874994|23081202834|CHOLA REQUEST|Invalid Agreement
32738|2023-08-31|1|XVFPABD00003213474|3213474|19101002469|CHOLA REQUEST|Invalid GNSA Ref No
32739|2023-08-31|1|XVFPABD00003449611|3449611|20021402058|CHOLA REQUEST|Invalid Agreement
32858|2023-08-31|1|XSHUBIO00005705802|5705802|23062203227|CHOLA REQUEST|Invalid Agreement
32860|2023-08-31|1|XVFPMOG00005718691|5718691|23062300842|CHOLA REQUEST|Invalid spdc Entry
32888|2023-08-31|1|XVFPSRR00005324504|5324504|23012800176|CHOLA REQUEST|Invalid spdc Entry
32909|2023-08-31|1|XVFPSAH00005861071|5861071|23080501369|CHOLA REQUEST|Invalid spdc Entry
33091|2023-09-05|1|XVFPPIM00004557850|4557850|23090102770|CHOLA REQUEST|Invalid Agreement
33092|2023-09-05|1|XVFPPIM00004852380|4852380|23090102772|CHOLA REQUEST|Invalid Agreement
33110|2023-09-07|1|XVFPPTN00005679682|5679682|23060802657|CHOLA REQUEST|Invalid Agreement
33111|2023-09-07|1|XVFPMPE00005744203|5744203|23062601054|CHOLA REQUEST|Invalid spdc Entry
33112|2023-09-07|1|XVFPRMP00005784538|5784538|23070700353|CHOLA REQUEST|Invalid spdc Entry
33115|2023-09-07|1|XVFPBKC00005806585|5806585|23072100491|CHOLA REQUEST|Invalid spdc Entry
33116|2023-09-07|1|XVFPTOL00005816042|5816042|23072201316|CHOLA REQUEST|Invalid spdc Entry
33122|2023-09-07|1|XVFPDLI00005846911|5846911|23072900226|CHOLA REQUEST|Invalid spdc Entry
33123|2023-09-07|1|XSHUSID00005850947|5850947|23080100616|CHOLA REQUEST|Invalid spdc Entry
33126|2023-09-07|1|XVFPELR00005877372|5877372|23080500655|CHOLA REQUEST|Invalid spdc Entry
33132|2023-09-07|1|XTRANPR00005847837|5847837|23081701602|CHOLA REQUEST|Invalid spdc Entry
33152|2023-09-08|1|XVFPSHM00005300225|5300225|23011801414|CHOLA REQUEST|Invalid spdc Entry
33426|2023-09-09|1|XSHUDAN00005341806|5341806|23020301075|CHOLA REQUEST|Invalid spdc Entry
33461|2023-09-09|1|XTRARER00005345811|5345811|23020400068|CHOLA REQUEST|Invalid spdc Entry
33494|2023-09-09|1|XVFPITH00005340339|5340339|23020600180|CHOLA REQUEST|Invalid spdc Entry
33557|2023-09-09|1|XVFPTPR00005364375|5364375|23020702571|CHOLA REQUEST|Invalid Agreement
33665|2023-09-09|1|X0CEJHR00005329188|5329188|23021300009|CHOLA REQUEST|Invalid spdc Entry
33744|2023-09-09|1|XVFPNNG00005368282|5368282|23021502874|CHOLA REQUEST|Invalid spdc Entry
33780|2023-09-16|1|XVFPCHK00005354296|5354296|23021802470|CHOLA REQUEST|Invalid spdc Entry
33817|2023-09-12|1|X0CERPV00005377395|5377395|23022102198|CHOLA REQUEST|Invalid Agreement
33888|2023-09-11|1|XVFPBGO00005396836|5396836|23022502038|CHOLA REQUEST|Invalid Agreement
33910|2023-09-11|1|XVFPKRF00005373301|5373301|23022801527|CHOLA REQUEST|Invalid Agreement
33975|2023-09-11|1|XVFPKAT00005383330|5383330|23030300003|CHOLA REQUEST|Invalid Agreement
33993|2023-09-11|1|XVFPTUI00005411975|5411975|23030302570|CHOLA REQUEST|Invalid Agreement
34398|2023-09-12|1|XVFPPEV00005434011|5434011|23032702372|CHOLA REQUEST|Invalid Agreement
34440|2023-09-12|1|XVFPBLI00005458220|5458220|23033000613|CHOLA REQUEST|Invalid spdc Entry
34459|2023-09-12|1|XSHUVLN00005442657|5442657|23040100020|CHOLA REQUEST|Invalid spdc Entry
34528|2023-09-12|1|XVFPNNG00005467909|5467909|23040400101|CHOLA REQUEST|Invalid GNSA Ref No
34698|2023-09-12|1|XVFPSAE00005506016|5506016|23041102796|CHOLA REQUEST|Invalid Agreement
34699|2023-09-12|1|XVFPKAT00005507304|5507304|23041102798|CHOLA REQUEST|Invalid Agreement
34730|2023-09-12|1|XVFPCGH00005507216|5507216|23041203544|CHOLA REQUEST|Invalid Agreement
34763|2023-09-14|1|XVFPRPV00005502804|5502804|23041400688|CHOLA REQUEST|Invalid GNSA Ref No
34781|2023-09-14|1|XVFPPER00005509049|5509049|23041500588|CHOLA REQUEST|Invalid Agreement
34804|2023-09-14|1|XVFPTUI00005520708|5520708|23041701928|CHOLA REQUEST|Invalid GNSA Ref No
34820|2023-09-14|1|XVFPABR00005518450|5518450|23041703002|CHOLA REQUEST|Invalid Agreement
34852|2023-09-14|1|XSHUCHN00005543085|5543085|23041803553|CHOLA REQUEST|Invalid Agreement
34856|2023-09-13|1|XVFPHYF00005536719|5536719|23041900512|CHOLA REQUEST|Invalid Agreement
34886|2023-09-13|1|XVFPABR00005536633|5536633|23042000001|CHOLA REQUEST|Invalid Agreement
34958|2023-09-13|1|XVFPKLM00005523601|5523601|23042103221|CHOLA REQUEST|Invalid GNSA Ref No
35179|2023-09-15|1|XVFPBGO00005565664|5565664|23050200710|CHOLA REQUEST|Invalid Agreement
35275|2023-09-14|1|XVFPCHN00005504550|5504550|23050403950|CHOLA REQUEST|Invalid Agreement
35300|2023-09-14|1|XSHUTUR00005552661|5552661|23050502289|CHOLA REQUEST|Invalid spdc Entry
35352|2023-09-15|1|XVFPRLS00005589361|5589361|23050802187|CHOLA REQUEST|Invalid Agreement
35356|2023-09-19|1|XVFPBRD00005596272|5596272|23050804048|CHOLA REQUEST|Invalid Agreement
35384|2023-09-16|1|XVFPGGN00005607487|5607487|23051104005|CHOLA REQUEST|Invalid Agreement
35392|2023-09-16|1|XVFPNNG00005614555|5614555|23051704076|CHOLA REQUEST|Invalid Agreement
35415|2023-09-16|1|XVFPTPI00005621319|5621319|23052001868|CHOLA REQUEST|Invalid Agreement
35428|2023-09-16|1|XSHUARN00005671201|5671201|23060103100|CHOLA REQUEST|Invalid Agreement
35429|2023-09-16|1|XVFPGUD00005651921|5651921|23060303466|CHOLA REQUEST|Invalid spdc Entry
35430|2023-09-16|1|X0CEIMA00005673962|5673962|23060602533|CHOLA REQUEST|Invalid Agreement
35435|2023-09-16|1|XVFPTHE00005678989|5678989|23061002596|CHOLA REQUEST|Invalid Agreement
35437|2023-09-16|1|X0CENAS00005704672|5704672|23061500767|CHOLA REQUEST|Invalid spdc Entry
35439|2023-09-16|1|XVFPLIM00005681358|5681358|23061601555|CHOLA REQUEST|Invalid spdc Entry
35440|2023-09-16|1|XVFPNGM00005706945|5706945|23061703148|CHOLA REQUEST|Invalid Agreement
35443|2023-09-16|1|XVFPKRF00005697131|5697131|23062403486|CHOLA REQUEST|Invalid GNSA Ref No
35444|2023-09-16|1|XVFPNKL00005714985|5714985|23062403495|CHOLA REQUEST|Invalid Agreement
35445|2023-09-16|1|XVFPNKL00005715027|5715027|23062403496|CHOLA REQUEST|Invalid Agreement
35446|2023-09-16|1|XVFPNKL00005715015|5715015|23062403497|CHOLA REQUEST|Invalid Agreement
35447|2023-09-16|1|XVFPNKL00005715008|5715008|23062603205|CHOLA REQUEST|Invalid Agreement
35448|2023-09-16|1|XVFPKAT00005741693|5741693|23062703340|CHOLA REQUEST|Invalid Agreement
35454|2023-09-16|1|XTRALRA00005708898|5708898|23070400814|CHOLA REQUEST|Invalid spdc Entry
35455|2023-09-16|1|XVFPKAN00005759986|5759986|23070703503|CHOLA REQUEST|Invalid Agreement
35456|2023-09-16|1|XVFPVDA00005760674|5760674|23070801308|CHOLA REQUEST|Invalid Agreement
35458|2023-09-16|1|XVFPNDA00005777305|5777305|23071101684|CHOLA REQUEST|Invalid spdc Entry
35459|2023-09-16|1|XVFPAAH00005754817|5754817|23071200035|CHOLA REQUEST|Invalid spdc Entry
35460|2023-09-16|1|XVFPBOB00005772077|5772077|23071200172|CHOLA REQUEST|Invalid spdc Entry
35462|2023-09-16|1|XVFPBJU00005769536|5769536|23071201097|CHOLA REQUEST|Invalid spdc Entry
35465|2023-09-16|1|XVFPSRY00005777545|5777545|23071203507|CHOLA REQUEST|Invalid Agreement
35467|2023-09-16|1|XVFPHIP00005777722|5777722|23071300085|CHOLA REQUEST|Invalid spdc Entry
35468|2023-09-16|1|XVFPNRN00005791026|5791026|23071300550|CHOLA REQUEST|Invalid spdc Entry
35469|2023-09-16|1|XVFPWRG00005786750|5786750|23071303506|CHOLA REQUEST|Invalid Agreement
35474|2023-09-16|1|XVFPDAK00005783669|5783669|23071503559|CHOLA REQUEST|Invalid Agreement
35504|2023-09-16|1|XVFPMDM00005834871|5834871|23072803172|CHOLA REQUEST|Invalid Agreement
35515|2023-09-16|1|XVFPCNT00005544410|5544410|23083002487|CHOLA REQUEST|Invalid GNSA Ref No
35516|2023-09-16|1|X0CEBUD00005693477|5693477|23083002631|CHOLA REQUEST|Invalid Agreement
35540|2023-09-19|1|XVFPBGO00005396838|5396838|23022502038|CHOLA REQUEST|Invalid Agreement
35542|2023-09-19|1|XVFPKAT00005366943|5366943|23030402565|CHOLA REQUEST|Invalid Agreement
35548|2023-09-19|1|XVFPTRR00005448516|5448516|23032002615|CHOLA REQUEST|Invalid Agreement
35562|2023-09-19|1|XVFPCIN00005462734|5462734|23033002257|CHOLA REQUEST|Invalid Agreement
35565|2023-09-19|1|XVFPHYF00005472474|5472474|23040102976|CHOLA REQUEST|Invalid Agreement
35575|2023-09-19|1|XVFPSAE00005506016|5506016|23041102796|CHOLA REQUEST|Invalid Agreement
35584|2023-09-19|1|XSHUCHN00005543090|5543090|23041803553|CHOLA REQUEST|Invalid Agreement
35593|2023-09-19|1|XVFPSGV00005524421|5524421|23042403581|CHOLA REQUEST|Invalid Agreement
35601|2023-09-19|1|XVFPJLR00005506093|5506093|23050502089|CHOLA REQUEST|Invalid Agreement
35604|2023-09-19|1|XTRATPI00005585812|5585812|23050603939|CHOLA REQUEST|Invalid Agreement
35611|2023-09-19|1|XVFPGKT00005552961|5552961|23050804037|CHOLA REQUEST|Invalid Agreement
35635|2023-09-19|1|XVFPCVF00005602311|5602311|23051204005|CHOLA REQUEST|Invalid Agreement
35694|2023-09-19|1|XVFPSKM00005607127|5607127|23052000056|CHOLA REQUEST|Invalid Agreement
35754|2023-09-19|1|XTRATPI00005581193|5581193|23052604001|CHOLA REQUEST|Invalid Agreement
35765|2023-09-19|1|XVFPBPL00005657592|5657592|23053001387|CHOLA REQUEST|Invalid Agreement
35771|2023-09-19|1|XVFPIRK00005675142|5675142|23061600001|CHOLA REQUEST|Invalid Agreement
35772|2023-09-19|1|XVFPATN00005720882|5720882|23062003160|CHOLA REQUEST|Invalid Agreement
35778|2023-09-19|1|XVFPGUW00005756379|5756379|23062803213|CHOLA REQUEST|Invalid Agreement
35782|2023-09-19|1|XVFPKAT00005528952|5528952|23062903500|CHOLA REQUEST|Invalid GNSA Ref No
35804|2023-09-20|1|X0CECHK00005770814|5770814|23071203506|CHOLA REQUEST|Invalid Agreement
35824|2023-09-20|1|XVFPGWI00005802301|5802301|23071803191|CHOLA REQUEST|Invalid Agreement
35825|2023-09-20|1|XVFPCGT00005799777|5799777|23071900319|CHOLA REQUEST|Invalid spdc Entry
35833|2023-09-20|1|XVFPVIN00005825671|5825671|23072101771|CHOLA REQUEST|Invalid spdc Entry
35862|2023-09-20|1|XTRAMDG00005834020|5834020|23072800014|CHOLA REQUEST|Invalid spdc Entry
35864|2023-09-20|1|XVFPNAL00005840967|5840967|23072900693|CHOLA REQUEST|Invalid spdc Entry
35865|2023-09-20|1|XTRAVYA00005839527|5839527|23072901232|CHOLA REQUEST|Invalid spdc Entry
35879|2023-09-20|1|XVFPTJV00005871978|5871978|23080300865|CHOLA REQUEST|Invalid spdc Entry
35887|2023-09-20|1|XVFPGKT00005847588|5847588|23080402722|CHOLA REQUEST|Invalid Agreement
35905|2023-09-20|1|XVFPPTN00005878194|5878194|23081102314|CHOLA REQUEST|Invalid Agreement
35914|2023-09-20|1|XVFPTPR00005888495|5888495|23081602754|CHOLA REQUEST|Invalid Agreement
35925|2023-09-20|1|XVFPGRR00005879525|5879525|23081801676|CHOLA REQUEST|Invalid spdc Entry
35929|2023-09-20|1|X0CEKAT00005867707|5867707|23081900011|CHOLA REQUEST|Invalid Agreement
35949|2023-09-20|1|XVFPGKT00005890952|5890952|23082400865|CHOLA REQUEST|Invalid Agreement
35950|2023-09-20|1|XTRAGVF00005898350|5898350|23082401905|CHOLA REQUEST|Invalid spdc Entry
35951|2023-09-20|1|XVFPMVA00005887230|5887230|23082401987|CHOLA REQUEST|Invalid spdc Entry
35960|2023-09-20|1|XVFPHYF00005908373|5908373|23082502790|CHOLA REQUEST|Invalid Agreement
35961|2023-09-20|1|XVFPHUZ00005901173|5901173|23082502794|CHOLA REQUEST|Invalid Agreement
36112|2023-09-20|1|XVFPPAC00005946649|5946649|23091400257|CHOLA REQUEST|Invalid spdc Entry
36113|2023-09-20|1|XVFPKAS00005927445|5927445|23091400263|CHOLA REQUEST|Invalid spdc Entry
36127|2023-09-20|1|XTRADUG00005954776|5954776|23091401057|CHOLA REQUEST|Invalid spdc Entry
36128|2023-09-20|1|XSHUMHW00005960760|5960760|23091401105|CHOLA REQUEST|Invalid spdc Entry
36129|2023-09-20|1|XTRAKHM00005958801|5958801|23091401144|CHOLA REQUEST|Invalid spdc Entry
36131|2023-09-20|1|XVFPCGH00005958029|5958029|23091401215|CHOLA REQUEST|Invalid spdc Entry
36136|2023-09-20|1|X0CEHYF00005959700|5959700|23091401563|CHOLA REQUEST|Invalid spdc Entry
36137|2023-09-20|1|XVFPTUA00005959570|5959570|23091401574|CHOLA REQUEST|Invalid spdc Entry
36138|2023-09-20|1|XVFPHLI00005941516|5941516|23091401702|CHOLA REQUEST|Invalid spdc Entry
36140|2023-09-20|1|XVFPBPR00005913116|5913116|23091401779|CHOLA REQUEST|Invalid spdc Entry
36141|2023-09-20|1|XTRAHIK00005948496|5948496|23091401818|CHOLA REQUEST|Invalid spdc Entry
36159|2023-09-20|1|XVFPVSI00005959105|5959105|23091500229|CHOLA REQUEST|Invalid spdc Entry
36160|2023-09-20|1|XTRAJVF00005952034|5952034|23091500318|CHOLA REQUEST|Invalid spdc Entry
36161|2023-09-20|1|XTRAJLW00005953854|5953854|23091500323|CHOLA REQUEST|Invalid spdc Entry
36164|2023-09-20|1|XTRATRD00005947173|5947173|23091500601|CHOLA REQUEST|Invalid spdc Entry
36165|2023-09-20|1|XVFPCDR00005956395|5956395|23091500644|CHOLA REQUEST|Invalid spdc Entry
36166|2023-09-20|1|XVFPAGH00005955057|5955057|23091500704|CHOLA REQUEST|Invalid spdc Entry
36167|2023-09-20|1|XTRAPRF00005934645|5934645|23091500757|CHOLA REQUEST|Invalid spdc Entry
36168|2023-09-20|1|XVFPTDV00005955909|5955909|23091500764|CHOLA REQUEST|Invalid spdc Entry
36169|2023-09-20|1|XVFPDEO00005945560|5945560|23091500810|CHOLA REQUEST|Invalid spdc Entry
36170|2023-09-20|1|XTRAGVF00005952973|5952973|23091500822|CHOLA REQUEST|Invalid spdc Entry
36171|2023-09-20|1|XVFPUJN00005944531|5944531|23091500835|CHOLA REQUEST|Invalid spdc Entry
36174|2023-09-20|1|XVFPSHL00005934552|5934552|23091500957|CHOLA REQUEST|Invalid spdc Entry
36175|2023-09-20|1|XSHURAU00005942348|5942348|23091500966|CHOLA REQUEST|Invalid spdc Entry
36176|2023-09-20|1|XSHUHEP00005957442|5957442|23091501105|CHOLA REQUEST|Invalid spdc Entry
36177|2023-09-20|1|XVFPHRD00005947050|5947050|23091501284|CHOLA REQUEST|Invalid spdc Entry
36178|2023-09-20|1|XSHUGAD00005954186|5954186|23091501463|CHOLA REQUEST|Invalid spdc Entry
36179|2023-09-20|1|XVFPDIB00005949012|5949012|23091501520|CHOLA REQUEST|Invalid spdc Entry
36180|2023-09-20|1|XVFPJAO00005960696|5960696|23091501551|CHOLA REQUEST|Invalid spdc Entry
36181|2023-09-20|1|XVFPBRK00005955952|5955952|23091501553|CHOLA REQUEST|Invalid spdc Entry
36183|2023-09-20|1|XTRARMG00005952963|5952963|23091501701|CHOLA REQUEST|Invalid spdc Entry
36184|2023-09-20|1|XVFPSSA00005940211|5940211|23091501715|CHOLA REQUEST|Invalid spdc Entry
36185|2023-09-20|1|XTRAIMR00005952835|5952835|23091501719|CHOLA REQUEST|Invalid spdc Entry
36187|2023-09-20|1|XVFPRAU00005948838|5948838|23091501902|CHOLA REQUEST|Invalid spdc Entry
36207|2023-09-01|1|LAP1GIV000080960|0080960|E23062100008|CHOLA REQUEST|Invalid Agreement
36208|2023-09-08|1|LAP1KMB000086422|0086422|E23081600016|CHOLA REQUEST|Invalid Agreement
36209|2023-09-08|1|LAP1KAU000086246|0086246|E23081600106|CHOLA REQUEST|Invalid Agreement
36210|2023-09-08|1|LAP1MAP000089557|0089557|E23082200111|CHOLA REQUEST|Invalid Agreement
36211|2023-09-08|1|LAP1TUL000088441|0088441|E23082200188|CHOLA REQUEST|Invalid Agreement
36212|2023-09-08|1|LAP1MRT000089670|0089670|E23082200189|CHOLA REQUEST|Invalid Agreement
36213|2023-09-08|1|HL25TNR000088997|0088997|E23082300151|CHOLA REQUEST|Invalid Agreement
36214|2023-09-08|1|HL24RAT000089958|0089958|E23082400067|CHOLA REQUEST|Invalid Agreement
36215|2023-09-08|1|LAP1MEE000088154|0088154|E23082400096|CHOLA REQUEST|Invalid Agreement
36216|2023-09-08|1|HL25RLP000089527|0089527|E23082400106|CHOLA REQUEST|Invalid Agreement
36217|2023-09-08|1|LAP1HOP000087602|0087602|E23082400145|CHOLA REQUEST|Invalid Agreement
36218|2023-09-08|1|HL25ALL000090239|0090239|E23082400199|CHOLA REQUEST|Invalid Agreement
36219|2023-09-08|1|LAP1PUK000090346|0090346|E23082400239|CHOLA REQUEST|Invalid Agreement
36220|2023-09-08|1|LAP1JDH000087828|0087828|E23082400241|CHOLA REQUEST|Invalid Agreement
36221|2023-09-08|1|LAP3PMK000090330|0090330|E23082500009|CHOLA REQUEST|Invalid Agreement
36222|2023-09-08|1|LAP3HJP000088982|0088982|E23082500046|CHOLA REQUEST|Invalid Agreement
36223|2023-09-08|1|LAP3CHA000088176|0088176|E23082500093|CHOLA REQUEST|Invalid Agreement
36224|2023-09-08|1|HL25CET000086944|0086944|E23090400051|CHOLA REQUEST|Invalid Agreement
36225|2023-09-08|1|HL25HAN000089136|0089136|E23090500032|CHOLA REQUEST|Invalid Agreement
36226|2023-09-08|1|HL25GAD000088553|0088553|E23090500067|CHOLA REQUEST|Invalid Agreement
36227|2023-09-08|1|LAP1TUL000088130|0088130|E23090500071|CHOLA REQUEST|Invalid Agreement
36228|2023-09-08|1|LAP1SGH000089309|0089309|E23090500091|CHOLA REQUEST|Invalid Agreement
36229|2023-09-22|1|LAP1CHI000070871|0070871|E23081400047|CHOLA REQUEST|Invalid Agreement
36269|2023-07-27|1|XVFPADM00005656468|5656468|23053100208|CHOLA REQUEST|Invalid spdc Entry
36281|2023-07-27|1|XVFPCHK00005615415|5615415|23051901805|CHOLA REQUEST|Invalid Agreement
36282|2023-07-27|1|XSHUCRE00005636615|5636615|23052004258|CHOLA REQUEST|Invalid Agreement
36285|2023-07-27|1|XSHUPAL00005654336|5654336|23052901400|CHOLA REQUEST|Invalid spdc Entry
36286|2023-07-27|1|XVFPPTN00005669072|5669072|23053003034|CHOLA REQUEST|Invalid Agreement
36289|2023-07-27|1|XVFPPTN00005679678|5679678|23060802657|CHOLA REQUEST|Invalid Agreement
36290|2023-07-27|1|XVFPRPV00005681832|5681832|23060902909|CHOLA REQUEST|Invalid Agreement
36291|2023-07-27|1|XVFPBRM00005686721|5686721|23061300868|CHOLA REQUEST|Invalid spdc Entry
36297|2023-07-27|1|XVFPBAE00005694033|5694033|23061503183|CHOLA REQUEST|Invalid Agreement
36300|2023-08-11|1|HL24JGN000076857|0076857|E23051900119|CHOLA REQUEST|Invalid Agreement
36302|2023-08-01|1|XVFPPLS00004995018|4995018|22101002051|CHOLA REQUEST|Invalid spdc Entry
36373|2023-08-08|1|XVFPKAT00005787901|5787901|23071403493|CHOLA REQUEST|Invalid Agreement
36390|2023-08-11|1|X0CEDAR00005047057|5047057|22102103141|CHOLA REQUEST|Invalid spdc Entry
36392|2023-08-11|1|XVFPVIR00005218496|5218496|22121602520|CHOLA REQUEST|Invalid GNSA Ref No
36409|2023-08-11|1|XVFPBUD00005705004|5705004|23061002594|CHOLA REQUEST|Invalid GNSA Ref No
36418|2023-08-11|1|XVFPNSA00005726860|5726860|23062603203|CHOLA REQUEST|Invalid GNSA Ref No
36419|2023-08-11|1|XVFPNAV00005733011|5733011|23062603206|CHOLA REQUEST|Invalid Agreement
36422|2023-08-11|1|XVFPNVA00005763152|5763152|23070303319|CHOLA REQUEST|Invalid Agreement
36423|2023-08-11|1|XVFPTUT00005791696|5791696|23070603346|CHOLA REQUEST|Invalid Agreement
36424|2023-08-11|1|XVFPRUJ00005766361|5766361|23071001367|CHOLA REQUEST|Invalid spdc Entry
36426|2023-08-11|1|XVFPNDA00005785855|5785855|23071003487|CHOLA REQUEST|Invalid Agreement
36431|2023-08-11|1|XSHUVAS00005779133|5779133|23071700872|CHOLA REQUEST|Invalid spdc Entry
36586|2023-08-17|1|XVFPMET00005730037|5730037|23062303080|CHOLA REQUEST|Invalid Agreement
36590|2023-08-17|1|XVFPPTN00005708311|5708311|23062700012|CHOLA REQUEST|Invalid Agreement
36597|2023-08-17|1|XVFPPEV00005791334|5791334|23070503228|CHOLA REQUEST|Invalid GNSA Ref No
36613|2023-08-19|1|XVFPNYN00005364290|5364290|23021702657|CHOLA REQUEST|Invalid Agreement
36614|2023-08-19|1|XTRASDI00005629986|5629986|23053001788|CHOLA REQUEST|Invalid spdc Entry
